age,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
*,Working,*,Married,Blue-Collar,Husband,White,Male,None,None,*,United-States,<=50K
*,Unknown,*,Married,Unknown,Husband,White,Male,None,None,*,United-States,>50K
*,Working,*,Married,White-Collar,Husband,White,Male,Some,None,*,United-States,>50K
*,Working,*,Married,Service,Wife,White,Female,None,None,*,United-States,<=50K
*,Working,*,Married,Blue-Collar,Husband,White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,Blue-Collar,Not-in-family,White,Male,None,None,*,United-States,<=50K
*,Working,*,Married,Blue-Collar,Husband,White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,Blue-Collar,Own-child,White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,White-Collar,Own-child,White,Male,Some,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,Some,None,*,United-States,<=50K
*,Working,*,Not-Married,White-Collar,Not-in-family,White,Male,Some,None,*,United-States,<=50K
*,Working,*,Not-Married,Service,Unmarried,White,Male,None,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Wife,White,Female,None,None,*,United-States,>50K
*,Working,*,Married,White-Collar,Husband,White,Male,None,None,*,United-States,>50K
*,Working,*,Married,White-Collar,Husband,White,Male,None,None,*,United-States,>50K
*,Working,*,Not-Married,White-Collar,Not-in-family,White,Female,None,None,*,United-States,>50K
*,Working,*,Not-Married,Blue-Collar,Not-in-family,White,Male,None,Some,*,United-States,<=50K
*,Working,*,Not-Married,White-Collar,Not-in-family,Non-White,Male,None,None,*,Foreign,<=50K
*,Working,*,Married,Blue-Collar,Husband,White,Male,None,None,*,United-States,>50K
*,Working,*,Not-Married,White-Collar,Not-in-family,White,Female,None,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,Some,None,*,United-States,>50K
*,Working,*,Married,Blue-Collar,Husband,White,Male,None,None,*,Foreign,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,Service,Own-child,Non-White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,Blue-Collar,Not-in-family,White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,Blue-Collar,Own-child,White,Male,None,None,*,United-States,<=50K
*,Working,*,Married,Blue-Collar,Husband,White,Male,None,None,*,United-States,>50K
*,Working,*,Not-Married,White-Collar,Not-in-family,White,Male,None,None,*,United-States,>50K
*,Working,*,Not-Married,White-Collar,Not-in-family,White,Female,None,None,*,United-States,<=50K
*,Working,*,Not-Married,White-Collar,Own-child,White,Male,None,Some,*,United-States,<=50K
*,Working,*,Not-Married,Service,Unmarried,White,Female,None,None,*,Foreign,<=50K
*,Working,*,Married,Blue-Collar,Husband,White,Male,None,None,*,United-States,>50K
*,Unknown,*,Not-Married,Unknown,Not-in-family,Non-White,Female,None,None,*,United-States,<=50K
*,Working,*,Not-Married,Service,Unmarried,White,Male,None,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,None,Some,*,United-States,>50K
*,Working,*,Not-Married,Blue-Collar,Own-child,White,Male,None,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Wife,White,Female,None,None,*,United-States,>50K
*,Working,*,Married,White-Collar,Husband,White,Male,None,None,*,United-States,>50K
*,Working,*,Not-Married,White-Collar,Unmarried,White,Female,None,None,*,United-States,<=50K
*,Unknown,*,Not-Married,Unknown,Not-in-family,Non-White,Female,None,None,*,United-States,<=50K
*,Working,*,Not-Married,White-Collar,Unmarried,White,Male,None,None,*,United-States,>50K
*,Working,*,Married,Blue-Collar,Husband,White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,White-Collar,Not-in-family,White,Female,Some,None,*,United-States,>50K
*,Working,*,Married,White-Collar,Husband,White,Male,None,None,*,United-States,>50K
*,Working,*,Not-Married,Blue-Collar,Own-child,Non-White,Male,None,None,*,United-States,<=50K
*,Working,*,Married,Blue-Collar,Husband,White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,White-Collar,Own-child,White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,White-Collar,Own-child,White,Female,None,Some,*,United-States,<=50K
*,Working,*,Not-Married,White-Collar,Not-in-family,White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,White-Collar,Not-in-family,White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,Service,Not-in-family,White,Male,None,None,*,Foreign,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,White-Collar,Own-child,White,Female,None,None,*,United-States,<=50K
*,Working,*,Married,Blue-Collar,Husband,Non-White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,Blue-Collar,Own-child,White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,White-Collar,Unmarried,White,Female,None,None,*,Foreign,<=50K
*,Working,*,Married,Blue-Collar,Husband,White,Male,None,None,*,United-States,>50K
*,Working,*,Married,Service,Wife,White,Female,None,None,*,Foreign,<=50K
*,Working,*,Not-Married,White-Collar,Not-in-family,White,Female,None,None,*,Foreign,<=50K
*,Working,*,Not-Married,Service,Other-relative,Non-White,Female,None,None,*,United-States,<=50K
*,Working,*,Married,Blue-Collar,Husband,White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,White-Collar,Not-in-family,White,Male,Some,None,*,United-States,>50K
*,Working,*,Not-Married,White-Collar,Not-in-family,White,Female,None,None,*,United-States,>50K
*,Working,*,Not-Married,White-Collar,Not-in-family,White,Male,Some,None,*,United-States,<=50K
*,Working,*,Not-Married,White-Collar,Own-child,White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,Blue-Collar,Not-in-family,Non-White,Male,None,None,*,United-States,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Working,*,Married,Blue-Collar,Husband,White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,White-Collar,Own-child,Non-White,Female,None,None,*,United-States,<=50K
*,Working,*,Not-Married,Service,Unmarried,Non-White,Female,None,None,*,United-States,<=50K
*,Working,*,Not-Married,Service,Not-in-family,White,Female,None,None,*,Foreign,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,None,None,*,United-States,>50K
*,Working,*,Married,Blue-Collar,Husband,White,Male,Some,None,*,United-States,>50K
*,Working,*,Not-Married,Service,Not-in-family,White,Female,None,None,*,United-States,<=50K
*,Working,*,Not-Married,White-Collar,Not-in-family,White,Male,None,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,None,None,*,United-States,>50K
*,Working,*,Not-Married,Service,Not-in-family,White,Female,None,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,Some,None,*,United-States,>50K
*,Working,*,Not-Married,White-Collar,Not-in-family,White,Male,None,None,*,United-States,>50K
*,Working,*,Married,White-Collar,Husband,White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,Service,Own-child,Non-White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,White-Collar,Own-child,White,Male,None,None,*,United-States,<=50K
*,Working,*,Married,Blue-Collar,Husband,White,Male,None,None,*,Foreign,<=50K
*,Working,*,Not-Married,White-Collar,Unmarried,White,Female,None,None,*,United-States,<=50K
*,Working,*,Not-Married,Blue-Collar,Not-in-family,White,Male,None,None,*,United-States,<=50K
*,Working,*,Married,Blue-Collar,Husband,White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,White-Collar,Not-in-family,White,Male,Some,None,*,United-States,>50K
*,Unknown,*,Married,Unknown,Husband,White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,White-Collar,Not-in-family,White,Male,Some,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,Some,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Wife,White,Female,None,None,*,United-States,<=50K
*,Working,*,Not-Married,Blue-Collar,Not-in-family,White,Male,None,Some,*,United-States,<=50K
*,Working,*,Married,White-Collar,Husband,Non-White,Male,Some,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,Service,Unmarried,Non-White,Female,None,None,*,United-States,<=50K
*,Working,*,Not-Married,Service,Not-in-family,White,Female,Some,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,Blue-Collar,Not-in-family,White,Male,None,None,*,Foreign,<=50K
*,Working,*,Married,White-Collar,Husband,Non-White,Male,None,None,*,Unknown,<=50K
*,Working,*,Married,Service,Wife,Non-White,Female,None,None,*,United-States,<=50K
*,Working,*,Not-Married,White-Collar,Not-in-family,White,Female,None,None,*,United-States,<=50K
*,Working,*,Not-Married,Service,Not-in-family,White,Male,None,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,None,None,*,United-States,>50K
*,Working,*,Not-Married,White-Collar,Unmarried,White,Male,None,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,None,None,*,United-States,>50K
*,Working,*,Not-Married,White-Collar,Not-in-family,White,Male,None,Some,*,United-States,<=50K
*,Working,*,Not-Married,White-Collar,Not-in-family,White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,Service,Unmarried,White,Female,None,None,*,United-States,<=50K
*,Working,*,Not-Married,White-Collar,Own-child,White,Male,None,None,*,United-States,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Working,*,Married,Blue-Collar,Husband,White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,Service,Not-in-family,Non-White,Female,None,None,*,United-States,<=50K
*,Working,*,Not-Married,Service,Own-child,Non-White,Female,None,None,*,United-States,<=50K
*,Working,*,Not-Married,Blue-Collar,Not-in-family,White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,White-Collar,Unmarried,White,Female,None,None,*,United-States,<=50K
*,Working,*,Not-Married,Blue-Collar,Not-in-family,White,Male,None,None,*,United-States,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Working,*,Not-Married,White-Collar,Not-in-family,White,Male,None,None,*,Unknown,<=50K
*,Unknown,*,Not-Married,Unknown,Own-child,White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,White-Collar,Not-in-family,White,Male,None,None,*,United-States,<=50K
*,Working,*,Married,Blue-Collar,Husband,White,Male,None,None,*,Foreign,>50K
*,Working,*,Married,White-Collar,Husband,White,Male,None,None,*,United-States,>50K
*,Working,*,Not-Married,White-Collar,Other-relative,Non-White,Female,None,None,*,United-States,<=50K
*,Working,*,Not-Married,Service,Other-relative,Non-White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,Service,Own-child,White,Female,None,None,*,United-States,<=50K
*,Working,*,Not-Married,White-Collar,Not-in-family,White,Female,None,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,None,None,*,Foreign,>50K
*,Working,*,Married,Blue-Collar,Husband,White,Male,None,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,None,None,*,United-States,>50K
*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Working,*,Not-Married,White-Collar,Not-in-family,White,Female,Some,None,*,United-States,>50K
*,Unknown,*,Married,Unknown,Husband,White,Male,None,None,*,United-States,<=50K
*,Working,*,Married,Blue-Collar,Husband,White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,Blue-Collar,Own-child,Non-White,Male,None,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,None,None,*,United-States,>50K
*,Unknown,*,Not-Married,Unknown,Own-child,White,Male,None,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,None,None,*,United-States,>50K
*,Working,*,Married,Service,Husband,White,Male,None,None,*,United-States,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Working,*,Not-Married,Service,Unmarried,White,Female,None,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,None,None,*,United-States,>50K
*,Working,*,Not-Married,Blue-Collar,Unmarried,White,Female,None,None,*,United-States,<=50K
*,Working,*,Not-Married,Blue-Collar,Not-in-family,White,Female,None,None,*,United-States,<=50K
*,Working,*,Married,Blue-Collar,Husband,White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,White-Collar,Not-in-family,White,Female,None,None,*,United-States,<=50K
*,Working,*,Not-Married,White-Collar,Own-child,White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,Blue-Collar,Not-in-family,White,Male,None,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,Some,None,*,United-States,>50K
*,Working,*,Married,Blue-Collar,Husband,White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,Service,Not-in-family,Non-White,Male,None,None,*,Foreign,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,None,None,*,United-States,>50K
*,Working,*,Not-Married,Service,Own-child,White,Female,None,None,*,United-States,<=50K
*,Working,*,Not-Married,White-Collar,Not-in-family,White,Female,None,Some,*,United-States,>50K
*,Working,*,Married,Blue-Collar,Husband,White,Male,None,None,*,United-States,>50K
*,Working,*,Not-Married,Service,Unmarried,White,Male,None,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,None,None,*,United-States,>50K
*,Working,*,Married,White-Collar,Husband,White,Male,None,None,*,United-States,<=50K
*,Working,*,Married,Blue-Collar,Husband,White,Male,Some,None,*,United-States,>50K
*,Working,*,Not-Married,Blue-Collar,Not-in-family,White,Male,None,Some,*,United-States,<=50K
*,Working,*,Not-Married,Blue-Collar,Own-child,White,Female,None,None,*,United-States,<=50K
*,Working,*,Married,Blue-Collar,Husband,White,Male,None,None,*,Foreign,<=50K
*,Working,*,Not-Married,Service,Own-child,White,Male,None,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,Some,None,*,United-States,>50K
*,Working,*,Not-Married,White-Collar,Unmarried,White,Female,None,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,Service,Not-in-family,White,Female,None,None,*,United-States,<=50K
*,Working,*,Not-Married,Service,Not-in-family,White,Female,None,None,*,United-States,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Working,*,Not-Married,Blue-Collar,Not-in-family,White,Male,None,None,*,Unknown,<=50K
*,Working,*,Not-Married,Service,Not-in-family,White,Male,None,None,*,United-States,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,>50K
*,Working,*,Married,Blue-Collar,Husband,White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,White-Collar,Own-child,White,Female,None,None,*,Foreign,<=50K
*,Unknown,*,Married,Unknown,Wife,White,Female,None,None,*,United-States,<=50K
*,Working,*,Married,Blue-Collar,Husband,White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,Blue-Collar,Own-child,White,Male,None,None,*,United-States,<=50K
*,Working,*,Married,Blue-Collar,Husband,White,Male,Some,None,*,United-States,<=50K
*,Working,*,Not-Married,White-Collar,Own-child,White,Female,None,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,None,None,*,United-States,>50K
*,Working,*,Not-Married,White-Collar,Own-child,White,Male,None,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,None,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,None,None,*,United-States,>50K
*,Working,*,Not-Married,White-Collar,Not-in-family,White,Female,None,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,None,None,*,United-States,>50K
*,Working,*,Married,White-Collar,Husband,White,Male,Some,None,*,United-States,>50K
*,Working,*,Not-Married,Blue-Collar,Not-in-family,White,Male,Some,None,*,United-States,>50K
*,Working,*,Not-Married,White-Collar,Not-in-family,White,Male,None,None,*,Unknown,<=50K
*,Working,*,Not-Married,Blue-Collar,Not-in-family,White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,Service,Other-relative,White,Female,None,None,*,United-States,<=50K
*,Working,*,Not-Married,Blue-Collar,Own-child,White,Male,None,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,None,None,*,United-States,>50K
*,Working,*,Married,Blue-Collar,Husband,White,Male,None,Some,*,United-States,<=50K
*,Unknown,*,Not-Married,Unknown,Unmarried,Non-White,Female,None,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Wife,White,Female,None,None,*,United-States,<=50K
*,Unknown,*,Not-Married,Unknown,Not-in-family,White,Female,None,None,*,Foreign,<=50K
*,Working,*,Married,Blue-Collar,Husband,Non-White,Male,None,None,*,Unknown,>50K
*,Working,*,Not-Married,Service,Not-in-family,Non-White,Female,None,None,*,United-States,<=50K
*,Working,*,Not-Married,Service,Unmarried,White,Female,None,None,*,United-States,<=50K
*,Working,*,Not-Married,White-Collar,Not-in-family,White,Male,None,Some,*,United-States,<=50K
*,Working,*,Not-Married,White-Collar,Own-child,White,Female,None,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,White-Collar,Own-child,White,Male,None,None,*,United-States,<=50K
*,Working,*,Married,Blue-Collar,Husband,White,Male,None,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,White-Collar,Own-child,White,Female,None,None,*,United-States,<=50K
*,Working,*,Not-Married,Blue-Collar,Not-in-family,Non-White,Male,None,None,*,Foreign,<=50K
*,Unknown,*,Married,Unknown,Husband,White,Male,None,None,*,Foreign,<=50K
*,Working,*,Not-Married,White-Collar,Own-child,White,Male,None,None,*,Foreign,<=50K
*,Working,*,Not-Married,Blue-Collar,Not-in-family,White,Male,None,None,*,United-States,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Working,*,Married,White-Collar,Wife,White,Female,None,None,*,United-States,>50K
*,Working,*,Married,Blue-Collar,Husband,White,Male,None,None,*,United-States,>50K
*,Working,*,Not-Married,White-Collar,Own-child,White,Female,None,None,*,United-States,<=50K
*,Working,*,Married,Blue-Collar,Husband,White,Male,None,None,*,United-States,>50K
*,Working,*,Not-Married,White-Collar,Not-in-family,White,Female,None,None,*,United-States,<=50K
*,Working,*,Not-Married,White-Collar,Unmarried,White,Female,None,None,*,United-States,<=50K
*,Working,*,Not-Married,White-Collar,Own-child,Non-White,Female,None,None,*,United-States,>50K
*,Unknown,*,Not-Married,Unknown,Own-child,Non-White,Female,None,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,None,None,*,United-States,<=50K
*,Working,*,Married,Blue-Collar,Husband,White,Male,None,None,*,United-States,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Working,*,Not-Married,White-Collar,Unmarried,White,Female,None,None,*,United-States,<=50K
*,Working,*,Married,Blue-Collar,Husband,White,Male,None,None,*,United-States,>50K
*,Working,*,Not-Married,Blue-Collar,Own-child,White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,Blue-Collar,Own-child,Non-White,Male,None,None,*,Foreign,<=50K
*,Working,*,Not-Married,Blue-Collar,Not-in-family,Non-White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,White-Collar,Not-in-family,White,Female,None,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,Service,Own-child,White,Female,None,None,*,United-States,<=50K
*,Working,*,Married,Blue-Collar,Husband,White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,White-Collar,Not-in-family,White,Female,None,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,None,None,*,United-States,>50K
*,Working,*,Not-Married,White-Collar,Not-in-family,White,Male,None,Some,*,United-States,<=50K
*,Working,*,Not-Married,White-Collar,Own-child,White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,White-Collar,Not-in-family,Non-White,Female,None,None,*,United-States,<=50K
*,Working,*,Married,Blue-Collar,Husband,White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,White-Collar,Own-child,White,Female,None,None,*,United-States,<=50K
*,Working,*,Married,Blue-Collar,Husband,White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,Blue-Collar,Not-in-family,Non-White,Female,None,None,*,United-States,<=50K
*,Unknown,*,Married,Unknown,Husband,White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,White-Collar,Not-in-family,White,Male,None,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,None,None,*,Foreign,<=50K
*,Unknown,*,Married,Unknown,Husband,White,Male,None,None,*,United-States,<=50K
*,Working,*,Married,Blue-Collar,Husband,White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,Service,Own-child,White,Female,None,None,*,United-States,<=50K
*,Working,*,Not-Married,White-Collar,Own-child,White,Female,None,None,*,United-States,<=50K
*,Working,*,Married,Blue-Collar,Husband,White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,Service,Unmarried,White,Female,None,None,*,Foreign,<=50K
*,Working,*,Not-Married,White-Collar,Not-in-family,White,Female,None,None,*,United-States,<=50K
*,Working,*,Not-Married,White-Collar,Not-in-family,White,Female,None,None,*,United-States,<=50K
*,Working,*,Married,Service,Wife,White,Female,None,None,*,United-States,>50K
*,Unknown,*,Married,Unknown,Wife,White,Female,None,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,None,None,*,United-States,>50K
*,Working,*,Not-Married,White-Collar,Other-relative,White,Female,None,None,*,United-States,<=50K
*,Working,*,Not-Married,Service,Own-child,White,Female,None,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,None,None,*,United-States,>50K
*,Working,*,Married,Blue-Collar,Husband,White,Male,None,None,*,United-States,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Working,*,Not-Married,White-Collar,Own-child,White,Female,None,None,*,United-States,<=50K
*,Working,*,Not-Married,White-Collar,Own-child,White,Female,None,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Own-child,White,Female,None,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,Blue-Collar,Own-child,White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,White-Collar,Unmarried,White,Female,None,None,*,United-States,<=50K
*,Working,*,Not-Married,Blue-Collar,Not-in-family,Non-White,Male,None,None,*,United-States,<=50K
*,Unknown,*,Married,Unknown,Wife,White,Female,None,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,None,None,*,United-States,>50K
*,Working,*,Married,Service,Husband,White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,Blue-Collar,Not-in-family,White,Male,None,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,None,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Wife,White,Female,None,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,None,None,*,United-States,<=50K
*,Working,*,Married,Blue-Collar,Husband,White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,White-Collar,Unmarried,White,Female,None,None,*,United-States,<=50K
*,Working,*,Married,Blue-Collar,Husband,White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,Blue-Collar,Not-in-family,White,Male,None,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Other-relative,White,Female,None,None,*,United-States,<=50K
*,Unknown,*,Not-Married,Unknown,Own-child,White,Female,None,None,*,United-States,<=50K
*,Working,*,Not-Married,White-Collar,Own-child,Non-White,Female,None,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,Service,Not-in-family,White,Female,None,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,White-Collar,Unmarried,White,Female,None,None,*,United-States,<=50K
*,Working,*,Not-Married,Service,Not-in-family,White,Male,None,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,None,None,*,Foreign,<=50K
*,Working,*,Married,Blue-Collar,Husband,Non-White,Male,None,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,None,None,*,United-States,>50K
*,Working,*,Not-Married,Blue-Collar,Not-in-family,White,Male,None,Some,*,United-States,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,None,None,*,United-States,>50K
*,Working,*,Not-Married,White-Collar,Not-in-family,White,Female,None,None,*,United-States,<=50K
*,Working,*,Married,Blue-Collar,Husband,White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,White-Collar,Not-in-family,White,Female,None,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,Some,None,*,United-States,>50K
*,Working,*,Married,Blue-Collar,Husband,White,Male,None,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,None,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,None,None,*,United-States,>50K
*,Working,*,Married,White-Collar,Husband,White,Male,None,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,None,None,*,United-States,>50K
*,Working,*,Married,Blue-Collar,Husband,White,Male,None,None,*,United-States,<=50K
*,Working,*,Married,Blue-Collar,Husband,White,Male,None,None,*,United-States,>50K
*,Working,*,Not-Married,Service,Not-in-family,Non-White,Male,None,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Husband,Non-White,Male,None,None,*,Foreign,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,Some,None,*,Unknown,>50K
*,Working,*,Not-Married,White-Collar,Not-in-family,White,Male,None,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,None,None,*,United-States,>50K
*,Unknown,*,Married,Unknown,Husband,White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,Blue-Collar,Own-child,White,Female,None,None,*,United-States,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Working,*,Not-Married,White-Collar,Not-in-family,White,Female,None,None,*,United-States,<=50K
*,Working,*,Married,Blue-Collar,Husband,White,Male,None,None,*,United-States,<=50K
*,Working,*,Not-Married,Blue-Collar,Not-in-family,Non-White,Female,None,None,*,United-States,<=50K
*,Working,*,Married,Blue-Collar,Husband,White,Male,None,None,*,United-States,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,None,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Not-in-family,White,Female,None,None,*,United-States,<=50K
*,Working,*,Not-Married,White-Collar,Not-in-family,White,Female,None,None,*,United-States,<=50K
*,Working,*,Not-Married,Blue-Collar,Not-in-family,White,Female,None,None,*,United-States,<=50K
*,Working,*,Not-Married,Blue-Collar,Unmarried,White,Male,None,None,*,Foreign,<=50K
*,Working,*,Not-Married,White-Collar,Unmarried,White,Female,None,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,None,None,*,United-States,<=50K
*,Working,*,Married,Blue-Collar,Husband,Non-White,Male,None,None,*,Foreign,<=50K
*,Working,*,Married,Blue-Collar,Wife,White,Female,None,None,*,United-States,<=50K
*,Working,*,Married,White-Collar,Husband,White,Male,Some,None,*,Foreign,<=50K
*,Working,*,Married,Blue-Collar,Husband,White,Male,None,None,*,Foreign,<=50K
